id,np,corr,fpar,stat,exp_6,prm,dpr,dsc,fnac,exp_11,exp_12,psv
3067,8,20,25.07.2019,"CARGA",254,39.00,379,34,07.10.2010,3626,119.276,"N"
3075,8,14,19.08.2020,"FRESC",0,25.00,22,0,16.10.2010,3617,118.980,"S"
3084,8,12,04.02.2020,"VACIA",54,34.00,219,0,27.10.2010,3606,118.618,"N"
3234,7,18,15.09.2019,"CARGA",227,12.00,361,0,10.04.2011,3441,113.191,"N"
3245,7,17,23.08.2019,"CARGA",211,19.00,354,30,04.05.2011,3417,112.401,"N"
3257,7,12,22.07.2019,"CARGA",215,23.00,416,0,26.05.2011,3395,111.678,"N"
3266,7,18,11.11.2019,"CARGA",217,28.00,304,0,23.06.2011,3367,110.757,"N"
3278,8,14,23.08.2020,"FRESC",0,0.00,18,0,15.07.2011,3345,110.033,"N"
3285,6,20,05.06.2019,"CARGA",265,20.00,423,40,23.07.2011,3337,109.770,"N"
3300,6,20,03.03.2019,"CARGA",270,18.00,517,40,06.08.2011,3323,109.309,"N"
3327,8,1,30.07.2020,"LIMPI",0,43.00,42,0,26.08.2011,3303,108.651,"N"
3334,8,1,24.07.2020,"LIMPI",0,48.00,48,0,03.09.2011,3295,108.388,"N"
3340,7,12,21.08.2019,"CARGA",230,11.00,386,0,06.09.2011,3292,108.289,"N"
3359,7,3,06.05.2020,"INSEM",40,49.00,127,0,20.09.2011,3278,107.829,"N"
3367,6,19,19.06.2019,"CARGA",228,6.00,449,0,25.09.2011,3273,107.664,"S"
3370,7,12,27.12.2019,"CARGA",142,33.00,258,0,26.09.2011,3272,107.632,"N"
3374,6,4,21.03.2020,"INSEM",36,26.00,173,0,03.10.2011,3265,107.401,"N"
3375,6,11,24.12.2019,"CARGA",133,28.00,261,0,04.10.2011,3264,107.368,"N"
3383,6,10,12.12.2019,"INSEM",16,30.00,273,0,09.10.2011,3259,107.204,"N"
3402,7,9,01.02.2020,"CARGA",160,41.00,222,0,26.10.2011,3242,106.645,"N"
3410,7,16,14.08.2020,"FRESC",0,25.00,27,0,01.11.2011,3236,106.447,"N"
3416,5,12,13.05.2019,"LIMPI",107,19.00,486,0,07.11.2011,3230,106.250,"S"
3419,6,15,29.09.2019,"CARGA",287,18.00,290,57,10.11.2011,3227,106.151,"N"
3423,7,17,21.01.2020,"CARGA",180,18.00,203,30,13.11.2011,3224,106.053,"N"
3427,6,50,03.09.2019,"CARGA",278,25.00,325,48,17.11.2011,3220,105.921,"N"
3428,6,18,27.07.2019,"CARGA",205,16.00,411,0,18.11.2011,3219,105.888,"N"
3439,8,14,22.08.2020,"FRESC",0,0.00,19,0,27.11.2011,3210,105.592,"S"
3459,7,1,05.08.2020,"LIMPI",0,46.00,36,0,22.12.2011,3185,104.770,"N"
3470,5,10,23.12.2019,"TRATA",147,28.00,262,0,31.12.2011,3176,104.474,"S"
3477,5,19,13.02.2019,"CARGA",137,25.00,575,0,05.01.2012,3171,104.309,"N"
3482,7,10,19.11.2019,"CARGA",130,32.00,296,0,07.01.2012,3169,104.243,"N"
3491,7,11,16.11.2019,"CARGA",181,28.00,299,0,13.01.2012,3163,104.046,"N"
3,6,17,09.09.2019,"CARGA",251,15.00,347,20,21.01.2012,3155,103.783,"N"
12,6,2,04.05.2020,"INSEM",20,36.00,129,0,29.01.2012,3147,103.520,"N"
21,6,17,09.05.2020,"CARGA",49,43.00,124,0,08.02.2012,3137,103.191,"N"
25,7,9,01.02.2020,"INSEM",23,32.00,222,0,12.02.2012,3133,103.059,"N"
38,7,2,21.06.2020,"TRATA",0,37.00,81,0,29.02.2012,3116,102.500,"N"
46,7,2,28.06.2020,"TRATA",38,47.00,74,0,10.03.2012,3106,102.171,"N"
59,6,11,04.11.2019,"CARGA",181,35.00,311,0,29.03.2012,3087,101.546,"N"
62,6,19,11.10.2019,"CARGA",218,27.00,335,0,01.04.2012,3084,101.447,"N"
63,7,19,16.11.2019,"CARGA",199,18.00,299,0,01.04.2012,3084,101.447,"N"
65,6,18,30.04.2019,"CARGA",209,17.00,499,0,02.04.2012,3083,101.414,"N"
66,5,50,13.12.2019,"LIMPI",86,24.00,272,0,04.04.2012,3081,101.349,"S"
94,7,12,02.12.2019,"CARGA",226,22.00,283,0,10.06.2012,3014,99.145,"N"
98,7,4,26.04.2020,"CARGA",106,54.00,137,0,18.06.2012,3006,98.882,"N"
115,6,9,02.02.2020,"INSEM",34,32.00,221,0,03.07.2012,2991,98.388,"N"
120,6,17,25.09.2019,"CARGA",249,4.00,331,20,14.07.2012,2980,98.026,"N"
121,7,12,09.06.2020,"INSEM",28,37.00,93,0,14.07.2012,2980,98.026,"N"
126,6,2,11.07.2020,"LIMPI",23,39.00,61,0,17.07.2012,2977,97.928,"N"
131,6,16,12.08.2020,"FRESC",0,40.00,29,0,22.07.2012,2972,97.763,"N"
140,6,11,28.11.2019,"INSEM",31,42.00,287,0,28.07.2012,2966,97.566,"N"
142,6,17,17.09.2019,"CARGA",271,31.00,319,40,28.07.2012,2966,97.566,"N"
143,7,2,11.07.2020,"SUCIA",38,36.00,61,0,29.07.2012,2965,97.533,"N"
145,6,17,02.06.2019,"CARGA",255,12.00,432,34,30.07.2012,2964,97.500,"N"
148,6,4,27.03.2020,"CARGA",97,41.00,167,0,02.08.2012,2961,97.401,"N"
149,6,18,25.07.2019,"CARGA",150,11.00,413,0,03.08.2012,2960,97.368,"N"
153,7,12,08.05.2020,"LIMPI",70,37.00,125,0,06.08.2012,2957,97.270,"S"
159,6,19,25.10.2019,"CARGA",227,16.00,321,0,13.08.2012,2950,97.039,"N"
165,5,13,23.11.2019,"CARGA",144,12.00,292,0,17.08.2012,2946,96.908,"N"
183,6,19,31.10.2019,"CARGA",239,22.00,315,0,01.09.2012,2931,96.414,"N"
186,5,19,01.10.2018,"CARGA",218,16.00,710,0,07.09.2012,2925,96.217,"N"
188,6,18,08.10.2019,"INSEM",39,26.00,338,0,07.09.2012,2925,96.217,"N"
204,5,17,13.09.2019,"CARGA",250,5.00,343,20,25.09.2012,2907,95.625,"N"
208,5,4,30.03.2020,"INSEM",35,41.00,164,0,02.10.2012,2900,95.395,"N"
225,5,19,25.07.2019,"CARGA",101,28.00,413,0,18.10.2012,2884,94.868,"N"
230,5,13,29.07.2019,"INSEM",43,23.00,409,0,22.10.2012,2880,94.737,"S"
254,6,11,29.11.2019,"CARGA",174,39.00,286,0,07.11.2012,2864,94.211,"N"
256,7,3,06.06.2020,"INSEM",37,44.00,96,0,08.11.2012,2863,94.178,"N"
262,6,9,28.12.2019,"CARGA",118,37.00,257,0,11.11.2012,2860,94.079,"N"
266,6,10,11.09.2019,"INSEM",24,29.00,365,0,13.11.2012,2858,94.013,"N"
274,6,14,22.08.2020,"FRESC",0,0.00,19,0,18.11.2012,2853,93.849,"N"
282,6,19,21.11.2019,"CARGA",240,24.00,294,0,23.11.2012,2848,93.684,"N"
283,6,13,06.12.2019,"CARGA",190,16.00,279,0,24.11.2012,2847,93.651,"N"
285,6,2,02.07.2020,"TRATA",0,28.00,70,0,27.11.2012,2844,93.553,"N"
290,6,9,01.02.2020,"TRATA",64,35.00,222,0,28.11.2012,2843,93.520,"N"
293,6,4,25.03.2020,"CARGA",118,39.00,169,0,29.11.2012,2842,93.487,"N"
310,6,50,23.07.2019,"CARGA",280,22.00,358,57,13.12.2012,2828,93.026,"N"
311,5,19,21.05.2019,"CARGA",174,19.00,478,0,13.12.2012,2828,93.026,"N"
323,6,3,19.05.2020,"INSEM",35,47.00,114,0,22.12.2012,2819,92.730,"N"
349,6,13,24.11.2019,"CARGA",239,20.00,291,0,13.01.2013,2797,92.007,"N"
348,6,4,26.02.2020,"CARGA",112,42.00,197,0,12.01.2013,2798,92.039,"N"
361,5,20,16.09.2019,"CARGA",277,26.00,312,48,26.01.2013,2784,91.579,"N"
368,5,13,03.09.2019,"INSEM",32,32.00,373,0,04.02.2013,2775,91.283,"N"
371,5,19,06.11.2019,"CARGA",228,26.00,309,0,06.02.2013,2773,91.217,"N"
376,6,18,30.11.2019,"CARGA",222,32.00,285,0,09.02.2013,2770,91.118,"N"
380,5,19,06.08.2019,"TRATA",80,32.00,401,0,12.02.2013,2767,91.020,"N"
383,5,15,12.08.2019,"CARGA",283,17.00,338,57,15.02.2013,2764,90.921,"N"
384,6,12,21.11.2019,"CARGA",114,29.00,294,0,15.02.2013,2764,90.921,"N"
389,6,12,30.01.2020,"INSEM",33,34.00,224,0,21.02.2013,2758,90.724,"N"
400,5,19,04.10.2019,"INSEM",18,31.00,342,0,09.03.2013,2742,90.197,"N"
411,5,12,24.08.2019,"CARGA",238,16.00,383,0,26.03.2013,2725,89.638,"N"
417,6,19,05.11.2019,"CARGA",239,16.00,310,0,08.04.2013,2712,89.211,"N"
422,5,3,11.05.2020,"INSEM",17,34.00,122,0,16.04.2013,2704,88.947,"N"
424,5,10,22.11.2019,"CARGA",171,32.00,293,0,25.04.2013,2695,88.651,"N"
438,5,4,23.01.2020,"INSEM",34,28.00,231,0,17.05.2013,2673,87.928,"N"
444,5,50,26.09.2019,"INSEM",43,31.00,350,0,23.05.2013,2667,87.730,"S"
459,5,17,09.05.2019,"CARGA",229,12.00,460,30,18.06.2013,2641,86.875,"N"
463,5,3,09.05.2020,"CARGA",49,56.00,124,0,21.06.2013,2638,86.776,"N"
481,5,11,20.10.2019,"CARGA",200,22.00,326,0,08.07.2013,2621,86.217,"N"
487,6,14,21.08.2020,"FRESC",0,0.00,20,0,13.07.2013,2616,86.053,"N"
489,5,15,01.10.2019,"CARGA",280,22.00,288,57,14.07.2013,2615,86.020,"N"
495,5,15,30.09.2019,"CARGA",279,28.00,298,48,17.07.2013,2612,85.921,"N"
498,5,50,23.06.2020,"TRATA",59,45.00,79,0,21.07.2013,2608,85.789,"N"
500,5,4,23.04.2020,"INSEM",42,46.00,140,0,23.07.2013,2606,85.724,"N"
508,5,10,09.10.2019,"CARGA",111,38.00,337,0,28.07.2013,2601,85.559,"N"
510,5,15,01.10.2019,"CARGA",284,25.00,288,57,31.07.2013,2598,85.461,"N"
518,5,19,20.04.2019,"TRATA",106,29.00,509,0,13.08.2013,2585,85.033,"S"
529,6,13,22.06.2020,"INSEM",16,33.00,80,0,18.08.2013,2580,84.868,"N"
530,4,17,26.11.2018,"CARGA",258,14.00,539,115,19.08.2013,2579,84.836,"N"
533,5,16,25.07.2019,"SUCIA",241,31.00,413,0,20.08.2013,2578,84.803,"N"
534,5,19,14.09.2019,"CARGA",138,31.00,362,0,20.08.2013,2578,84.803,"N"
535,6,50,19.08.2020,"FRESC",0,22.00,22,0,21.08.2013,2577,84.770,"N"
538,6,2,14.06.2020,"TRATA",0,40.00,88,0,27.07.2013,2602,85.592,"N"
543,5,14,21.08.2020,"FRESC",0,0.00,20,0,29.08.2013,2569,84.507,"N"
546,5,9,28.12.2019,"INSEM",25,31.00,257,0,31.08.2013,2567,84.441,"N"
547,6,16,04.08.2020,"FRESC",0,11.00,37,0,03.09.2013,2564,84.342,"S"
553,5,17,12.09.2019,"CARGA",259,14.00,330,34,06.09.2013,2561,84.243,"N"
559,5,9,18.01.2020,"INSEM",45,38.00,236,0,10.09.2013,2557,84.112,"N"
562,4,19,10.01.2019,"CARGA",234,15.00,609,0,13.09.2013,2554,84.013,"N"
567,5,15,23.09.2019,"CARGA",286,30.00,296,57,16.09.2013,2551,83.914,"N"
570,5,10,06.12.2019,"CARGA",58,31.00,279,0,18.09.2013,2549,83.849,"N"
580,5,12,17.06.2020,"TRATA",0,28.00,85,0,25.09.2013,2542,83.618,"N"
584,5,10,05.12.2019,"CARGA",49,31.00,280,0,28.09.2013,2539,83.520,"N"
586,6,2,17.07.2020,"SUCIA",25,43.00,55,0,03.10.2013,2534,83.355,"N"
598,5,16,07.08.2020,"LIMPI",0,15.00,34,0,23.10.2013,2514,82.697,"N"
604,5,12,20.11.2019,"CARGA",182,27.00,295,0,26.10.2013,2511,82.599,"N"
605,5,9,02.02.2020,"CARGA",138,39.00,221,0,26.10.2013,2511,82.599,"N"
606,5,20,28.09.2019,"CARGA",266,32.00,308,40,27.10.2013,2510,82.566,"N"
607,5,20,28.10.2019,"CARGA",254,34.00,284,34,27.10.2013,2510,82.566,"N"
608,5,18,23.10.2019,"CARGA",208,25.00,323,0,28.10.2013,2509,82.533,"N"
609,5,12,18.10.2019,"INSEM",22,29.00,328,0,31.10.2013,2506,82.434,"N"
611,6,1,05.08.2020,"LIMPI",0,44.00,36,0,01.11.2013,2505,82.401,"N"
614,6,14,21.08.2020,"FRESC",0,0.00,20,0,02.11.2013,2504,82.368,"N"
615,5,16,01.08.2020,"LIMPI",20,34.00,40,0,02.11.2013,2504,82.368,"N"
616,5,12,30.10.2019,"INSEM",20,31.00,316,0,03.11.2013,2503,82.336,"N"
622,5,11,28.11.2019,"INSEM",28,31.00,287,0,06.11.2013,2500,82.237,"N"
631,4,18,02.07.2019,"CARGA",209,25.00,436,0,14.11.2013,2492,81.974,"N"
635,6,14,23.08.2020,"SUCIA",0,0.00,18,0,16.11.2013,2490,81.908,"N"
644,6,50,12.08.2020,"FRESC",0,32.00,29,0,20.11.2013,2486,81.776,"S"
656,5,4,03.12.2019,"CARGA",118,38.00,282,0,26.11.2013,2480,81.579,"N"
663,5,4,23.04.2020,"INSEM",35,44.00,140,0,04.12.2013,2472,81.316,"N"
665,5,10,28.11.2019,"CARGA",147,36.00,287,0,09.12.2013,2467,81.151,"N"
667,5,4,09.01.2020,"CARGA",186,41.00,245,0,12.12.2013,2464,81.053,"N"
678,4,17,14.06.2019,"CARGA",220,7.00,424,30,23.12.2013,2453,80.691,"N"
694,5,18,18.09.2019,"CARGA",211,19.00,358,0,05.01.2014,2440,80.263,"N"
696,5,19,14.09.2019,"CARGA",239,21.00,362,0,07.01.2014,2438,80.197,"N"
700,5,11,11.11.2019,"CARGA",171,36.00,304,0,09.01.2014,2436,80.132,"N"
714,5,12,27.08.2019,"CARGA",203,25.00,380,0,19.01.2014,2426,79.803,"N"
716,5,10,10.02.2020,"CARGA",153,36.00,213,0,20.01.2014,2425,79.770,"N"
717,5,17,27.10.2019,"CARGA",257,25.00,285,34,21.01.2014,2424,79.737,"N"
724,5,18,01.12.2019,"CARGA",231,22.00,284,0,25.01.2014,2420,79.605,"N"
731,5,3,14.05.2020,"INSEM",17,33.00,119,0,28.01.2014,2417,79.507,"N"
734,4,10,23.10.2019,"TRATA",118,25.00,323,0,04.02.2014,2410,79.276,"N"
737,5,19,02.11.2019,"CARGA",238,23.00,313,0,06.02.2014,2408,79.211,"N"
743,4,11,20.09.2019,"CARGA",217,26.00,356,0,11.02.2014,2403,79.046,"N"
744,4,17,16.09.2019,"CARGA",257,25.00,326,34,12.02.2014,2402,79.013,"N"
750,5,4,28.04.2020,"LIMPI",48,38.00,135,0,14.02.2014,2400,78.947,"N"
752,6,1,05.08.2020,"LIMPI",0,21.00,36,0,15.02.2014,2399,78.914,"N"
755,5,11,08.12.2019,"CARGA",201,36.00,277,0,19.02.2014,2395,78.783,"N"
757,5,11,16.11.2019,"CARGA",135,34.00,299,0,22.02.2014,2392,78.684,"N"
763,5,16,16.08.2020,"FRESC",0,16.00,25,0,27.02.2014,2387,78.520,"N"
764,4,11,31.08.2019,"INSEM",25,24.00,376,0,28.02.2014,2386,78.487,"S"
767,4,18,27.10.2019,"CARGA",208,35.00,319,0,02.03.2014,2384,78.421,"N"
769,4,19,25.10.2019,"CARGA",150,20.00,321,0,03.03.2014,2383,78.388,"N"
775,4,17,06.10.2019,"CARGA",265,41.00,300,40,13.03.2014,2373,78.059,"N"
780,4,9,30.05.2019,"CARGA",81,29.00,469,0,17.03.2014,2369,77.928,"N"
783,5,2,15.07.2020,"LIMPI",16,53.00,57,0,23.03.2014,2363,77.730,"N"
784,5,11,18.11.2019,"CARGA",190,22.00,297,0,24.03.2014,2362,77.697,"N"
788,5,9,11.02.2020,"CARGA",125,33.00,212,0,29.03.2014,2357,77.533,"N"
789,4,20,24.08.2019,"CARGA",248,14.00,368,15,31.03.2014,2355,77.467,"N"
790,5,18,31.12.2019,"CARGA",192,29.00,254,0,31.03.2014,2355,77.467,"N"
793,5,11,16.11.2019,"CARGA",132,31.00,299,0,04.04.2014,2351,77.336,"N"
792,5,10,01.11.2019,"INSEM",41,29.00,314,0,01.04.2014,2354,77.434,"N"
800,4,20,21.09.2019,"CARGA",274,19.00,307,48,17.04.2014,2338,76.908,"N"
804,5,2,16.06.2020,"INSEM",29,43.00,86,0,21.04.2014,2334,76.776,"N"
805,5,9,09.01.2020,"SUCIA",19,20.00,245,0,22.04.2014,2333,76.743,"S"
806,4,18,15.10.2019,"CARGA",203,20.00,331,0,22.04.2014,2333,76.743,"N"
807,5,19,22.11.2019,"CARGA",234,30.00,293,0,28.04.2014,2327,76.546,"N"
808,4,11,19.10.2019,"CARGA",217,32.00,327,0,28.04.2014,2327,76.546,"N"
811,4,20,29.10.2019,"CARGA",260,35.00,283,34,29.04.2014,2326,76.513,"N"
813,4,9,10.02.2020,"CARGA",132,44.00,213,0,04.05.2014,2321,76.349,"N"
814,4,19,24.09.2019,"CARGA",91,28.00,352,0,04.05.2014,2321,76.349,"N"
818,4,19,28.05.2019,"CARGA",209,22.00,471,0,10.05.2014,2315,76.151,"N"
820,4,20,26.06.2019,"CARGA",271,5.00,402,40,11.05.2014,2314,76.118,"N"
828,4,10,10.10.2019,"CARGA",153,31.00,336,0,26.05.2014,2299,75.625,"N"
829,4,13,21.09.2019,"CARGA",136,10.00,355,0,31.05.2014,2294,75.461,"N"
831,5,2,16.07.2020,"SUCIA",41,52.00,56,0,02.06.2014,2292,75.395,"N"
832,4,2,17.06.2020,"INSEM",26,44.00,85,0,05.06.2014,2289,75.296,"N"
833,5,12,19.07.2020,"SUCIA",38,30.00,53,0,08.06.2014,2286,75.197,"N"
837,4,18,22.08.2019,"CARGA",181,24.00,385,0,13.06.2014,2281,75.033,"N"
839,4,16,18.08.2020,"FRESC",0,28.00,23,0,14.06.2014,2280,75.000,"N"
842,4,50,30.09.2019,"CARGA",268,29.00,306,40,15.06.2014,2279,74.967,"N"
844,4,50,29.09.2019,"CARGA",244,16.00,332,15,16.06.2014,2278,74.934,"N"
848,4,10,20.11.2019,"CARGA",115,25.00,295,0,18.06.2014,2276,74.868,"N"
854,5,14,26.08.2020,"FRESC",0,0.00,15,0,28.06.2014,2266,74.539,"N"
855,4,17,17.08.2019,"CARGA",278,41.00,342,48,30.06.2014,2264,74.474,"N"
859,4,17,23.08.2019,"CARGA",241,5.00,354,30,03.07.2014,2261,74.375,"N"
867,4,19,06.09.2019,"CARGA",145,27.00,370,0,10.07.2014,2254,74.145,"N"
868,5,3,21.06.2020,"INSEM",21,41.00,81,0,10.07.2014,2254,74.145,"N"
871,4,11,19.10.2019,"INSEM",40,34.00,327,0,17.07.2014,2247,73.914,"N"
876,4,19,27.08.2019,"CARGA",227,18.00,380,0,21.07.2014,2243,73.783,"N"
877,4,20,07.10.2019,"CARGA",245,10.00,324,15,23.07.2014,2241,73.717,"N"
879,4,15,01.08.2019,"CARGA",280,28.00,349,57,24.07.2014,2240,73.684,"N"
880,3,19,30.09.2019,"CARGA",196,33.00,346,0,25.07.2014,2239,73.651,"N"
882,5,2,20.06.2020,"INSEM",17,54.00,82,0,26.07.2014,2238,73.618,"N"
884,5,3,28.04.2020,"CARGA",52,38.00,135,0,28.07.2014,2236,73.553,"N"
887,4,12,19.09.2019,"CARGA",242,25.00,357,0,30.07.2014,2234,73.487,"N"
888,5,14,22.08.2020,"FRESC",0,0.00,19,0,31.07.2014,2233,73.454,"S"
891,4,1,05.08.2020,"LIMPI",22,51.00,36,0,07.08.2014,2226,73.224,"N"
899,4,19,05.09.2019,"CARGA",240,17.00,371,0,12.08.2014,2221,73.059,"N"
897,4,18,12.09.2019,"CARGA",229,12.00,364,0,10.08.2014,2223,73.125,"N"
902,4,13,10.12.2019,"CARGA",160,0.10,275,0,14.08.2014,2219,72.993,"N"
903,4,19,19.09.2019,"CARGA",234,17.00,357,0,16.08.2014,2217,72.928,"N"
907,5,1,31.07.2020,"SUCIA",0,35.00,41,0,17.08.2014,2216,72.895,"N"
908,4,12,09.05.2020,"INSEM",23,41.00,124,0,17.08.2014,2216,72.895,"N"
913,4,15,05.09.2019,"CARGA",291,24.00,309,62,22.08.2014,2211,72.730,"N"
915,4,20,11.09.2019,"CARGA",260,5.00,331,34,25.08.2014,2208,72.632,"N"
917,4,1,20.07.2020,"LIMPI",19,42.00,52,0,27.08.2014,2206,72.566,"N"
920,4,3,30.05.2020,"INSEM",28,51.00,103,0,27.08.2014,2206,72.566,"N"
925,5,3,26.05.2020,"SUCIA",0,42.00,107,0,29.08.2014,2204,72.500,"S"
933,5,16,17.08.2020,"FRESC",0,25.00,24,0,05.09.2014,2197,72.270,"N"
938,4,17,27.07.2019,"CARGA",273,31.00,363,48,09.09.2014,2193,72.138,"N"
939,4,3,01.05.2020,"INSEM",32,50.00,132,0,09.09.2014,2193,72.138,"N"
940,4,19,20.07.2019,"CARGA",195,27.00,418,0,10.09.2014,2192,72.105,"N"
945,5,4,22.02.2020,"CARGA",65,40.00,201,0,12.09.2014,2190,72.039,"N"
948,4,19,18.06.2019,"CARGA",236,9.00,450,0,14.09.2014,2188,71.974,"N"
951,3,12,22.03.2019,"CARGA",221,23.00,538,0,17.09.2014,2185,71.875,"N"
955,4,11,10.11.2019,"CARGA",210,32.00,305,0,20.09.2014,2182,71.776,"N"
963,5,14,23.08.2020,"FRESC",0,0.00,18,0,26.09.2014,2176,71.579,"N"
961,4,10,24.09.2019,"INSEM",27,39.00,352,0,26.09.2014,2176,71.579,"N"
965,5,16,22.08.2020,"FRESC",0,0.00,19,0,29.09.2014,2173,71.480,"N"
966,3,20,21.09.2019,"CARGA",266,38.00,315,40,29.09.2014,2173,71.480,"N"
968,4,20,04.07.2019,"CARGA",268,25.00,394,40,29.09.2014,2173,71.480,"N"
972,3,11,31.05.2019,"INSEM",28,29.00,468,0,02.10.2014,2170,71.382,"N"
976,4,2,03.07.2020,"TRATA",33,50.00,69,0,03.10.2014,2169,71.349,"N"
978,4,11,09.12.2019,"CARGA",217,32.00,276,0,04.10.2014,2168,71.316,"N"
979,4,13,05.11.2019,"INSEM",19,32.00,310,0,04.10.2014,2168,71.316,"N"
981,4,20,23.07.2019,"CARGA",270,27.00,375,40,04.10.2014,2168,71.316,"N"
983,4,15,31.08.2019,"CARGA",280,19.00,319,57,06.10.2014,2166,71.250,"N"
974,4,12,12.10.2019,"CARGA",141,32.00,334,0,03.10.2014,2169,71.349,"N"
988,5,14,21.08.2020,"FRESC",0,0.00,20,0,11.10.2014,2161,71.086,"N"
991,4,4,13.04.2020,"INSEM",41,47.00,150,0,12.10.2014,2160,71.053,"N"
992,4,9,26.12.2019,"INSEM",33,42.00,259,0,13.10.2014,2159,71.020,"N"
997,4,19,03.01.2020,"CARGA",200,25.00,251,0,14.10.2014,2158,70.987,"S"
994,5,16,18.08.2020,"FRESC",0,28.00,23,0,13.10.2014,2159,71.020,"N"
1000,5,1,04.08.2020,"LIMPI",22,44.00,37,0,20.10.2014,2152,70.789,"N"
1003,4,17,17.10.2019,"CARGA",251,7.00,309,20,20.10.2014,2152,70.789,"N"
1001,3,19,07.06.2019,"CARGA",128,25.00,461,0,21.10.2014,2151,70.757,"N"
1010,3,17,12.02.2019,"CARGA",214,6.00,546,30,24.10.2014,2148,70.658,"N"
1011,4,19,17.12.2019,"CARGA",218,17.00,268,0,24.10.2014,2148,70.658,"N"
1017,4,13,19.11.2019,"CARGA",122,29.00,296,0,03.11.2014,2138,70.329,"N"
1018,4,18,08.09.2019,"INSEM",31,27.00,368,0,03.11.2014,2138,70.329,"N"
1020,4,2,06.07.2020,"LIMPI",19,41.00,66,0,04.11.2014,2137,70.296,"N"
1022,3,15,02.10.2019,"CARGA",283,31.00,287,57,04.11.2014,2137,70.296,"N"
1023,4,19,04.09.2019,"CARGA",242,27.00,372,0,05.11.2014,2136,70.263,"N"
1024,5,16,10.08.2020,"FRESC",0,41.00,31,0,07.11.2014,2134,70.197,"N"
1025,4,19,29.10.2019,"CARGA",243,25.00,317,0,07.11.2014,2134,70.197,"N"
1028,5,16,12.08.2020,"LIMPI",17,27.00,29,0,09.11.2014,2132,70.132,"N"
1039,3,17,02.09.2019,"CARGA",253,9.00,354,20,26.11.2014,2115,69.572,"N"
1042,3,18,18.10.2019,"CARGA",227,20.00,328,0,26.11.2014,2115,69.572,"N"
1044,4,10,29.12.2019,"CARGA",147,41.00,256,0,28.11.2014,2113,69.507,"N"
1046,5,16,28.07.2020,"LIMPI",0,28.00,44,0,29.11.2014,2112,69.474,"N"
1053,4,15,27.09.2019,"CARGA",288,25.00,287,62,04.12.2014,2107,69.309,"N"
1056,4,17,14.11.2019,"CARGA",249,9.00,281,20,06.12.2014,2105,69.243,"N"
1062,3,20,04.05.2019,"CARGA",265,31.00,455,40,10.12.2014,2101,69.112,"N"
1063,4,15,07.10.2019,"CARGA",286,25.00,282,57,10.12.2014,2101,69.112,"N"
1064,4,13,30.01.2020,"CARGA",160,18.00,224,0,13.12.2014,2098,69.013,"N"
1065,4,18,10.11.2019,"CARGA",226,20.00,305,0,16.12.2014,2095,68.914,"N"
1066,4,2,20.07.2020,"ANEST",0,40.00,52,0,17.12.2014,2094,68.882,"N"
1071,4,19,03.08.2019,"CARGA",236,15.00,404,0,18.12.2014,2093,68.849,"N"
1078,4,9,24.01.2020,"INSEM",19,38.00,230,0,27.12.2014,2084,68.553,"N"
1079,4,20,25.08.2019,"CARGA",264,15.00,342,40,30.12.2014,2081,68.454,"N"
1081,4,19,23.09.2019,"CARGA",207,27.00,353,0,31.12.2014,2080,68.421,"N"
1083,4,20,11.10.2019,"CARGA",264,19.00,295,40,01.01.2015,2079,68.388,"N"
1085,4,10,22.01.2020,"CARGA",166,35.00,232,0,02.01.2015,2078,68.355,"N"
1087,4,10,27.01.2020,"CARGA",166,35.00,227,0,04.01.2015,2076,68.289,"N"
1088,3,19,08.09.2019,"CARGA",233,16.00,368,0,07.01.2015,2073,68.191,"N"
1089,4,20,22.09.2019,"CARGA",258,8.00,320,34,08.01.2015,2072,68.158,"N"
1090,3,10,03.01.2020,"CARGA",169,50.00,251,0,09.01.2015,2071,68.125,"N"
1094,4,4,25.02.2020,"TRATA",74,40.00,198,0,16.01.2015,2064,67.895,"N"
1095,4,2,22.07.2020,"LIMPI",21,45.00,50,0,20.01.2015,2060,67.763,"N"
1096,4,4,03.04.2020,"TRATA",52,39.00,160,0,20.01.2015,2060,67.763,"N"
1099,4,11,03.12.2019,"CARGA",172,35.00,282,0,22.01.2015,2058,67.697,"N"
1100,4,11,19.12.2019,"CARGA",156,38.00,266,0,24.01.2015,2056,67.632,"N"
1101,4,4,27.03.2020,"INSEM",33,43.00,167,0,24.01.2015,2056,67.632,"N"
1103,4,18,19.12.2019,"CARGA",206,35.00,266,0,25.01.2015,2055,67.599,"N"
1107,3,15,21.07.2019,"CARGA",282,10.00,360,57,30.01.2015,2050,67.434,"N"
1110,4,15,11.10.2019,"CARGA",279,15.00,287,48,01.02.2015,2048,67.368,"N"
1111,4,9,24.11.2019,"CARGA",54,32.00,291,0,01.02.2015,2048,67.368,"N"
1112,4,2,27.12.2019,"TRATA",27,48.00,258,0,05.02.2015,2044,67.237,"N"
1113,4,12,29.12.2019,"CARGA",87,39.00,256,0,06.02.2015,2043,67.204,"N"
1114,4,3,20.04.2020,"INSEM",28,46.00,143,0,07.02.2015,2042,67.171,"N"
1115,3,19,18.11.2019,"CARGA",223,13.00,297,0,07.02.2015,2042,67.171,"N"
1116,4,3,13.06.2020,"TRATA",0,48.00,89,0,09.02.2015,2040,67.105,"N"
